Cluster_sseqid,Cluster_taxon,Human,Vertebrates,Plant,Realm,Kingdom,Phylum,Subphylum,Class,Order,Suborder,Family,Subfamily,Genus,Species,,SuperGroup,Taxon_set
SSZZ4709_QTM75369_Hubei_partiti-like_virus_3,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
SXSSP2538_SXXX36890_Sanxia_water_strider_virus_18,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
SXSSP515_Sanxia_partiti-like_virus_1,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
SXXX6738_Sanxia_partiti-like_virus_2,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
SZmix20674_Hubei_partiti-like_virus_53,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
SZmix20834_Hubei_partiti-like_virus_54,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
SZmix21556_Hubei_partiti-like_virus_55,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
UOK20165.1_Diplodia_seriata_polymycovirus_1_Diplodia_seriata_764,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
UQZ09564.1_Freshwater_macrophyte_associated_picobirna-like_virus_1_503,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
UTQ50833.1_Tomato_associated_partiti-like_virus_1_Solanum_lycopersicum_488,Partiti-Picobirna,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
UWM23169.1_Mallotus_japonicus_virus_B_Mallotus_japonicus_1070,Partiti-Picobirna,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
UWU44405.1_Gymnadenia_amalgavirus_2_Gymnadenia_rhellicani_1057,Partiti-Picobirna,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WAK75565.1_Partitiviridae_sp._Amblyomma_geoemydae_581,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WAK75576.1_Partitiviridae_sp._Amblyomma_varanense_563,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WAK75608.1_Partitiviridae_sp._Alveonasus_lahorensis_501,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHBL68697_Hubei_picobirna-like_virus_2,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHCC258759_Hubei_partiti-like_virus_1,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHCC37315_Hubei_partiti-like_virus_8,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHCC72771_Hubei_partiti-like_virus_9,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHCCII13098_Hubei_partiti-like_virus_40,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHCCII13263_mosZJ33376_etc_Wuhan_insect_virus_23,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHLC8707_Hubei_partiti-like_virus_43,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHSFII2200_Wuhan_pillworm_virus_4,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHSFII41391_Hubei_picobirna-like_virus_1,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHSFII9387_WGML112875_Hubei_partiti-like_virus_16,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHWG256022_GCM8225_Wuhan_Millipede_virus_4,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHWN68514_Hubei_partiti-like_virus_34,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHXS3745_Wuhan_cricket_virus_2,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHYY15874_Hubei_partiti-like_virus_45,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHYY30311_Hubei_partiti-like_virus_35,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHYY33011_Wuhan_house_centipede_virus_8,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHYY9725_Wuhan_house_centipede_virus_7,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHZHC73278_Wuhan_large_pig_roundworm_virus_1,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WHZM10073_spider98584_Wuhan_insect_virus_22,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ101202_Wenling_partiti-like_virus_13,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ102434_Wenling_partiti-like_virus_2,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ103127_Wenling_partiti-like_virus_4,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ123769_Wenling_partiti-like_virus_8,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ124021_Wenling_partiti-like_virus_3,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ144192_Wenling_picobirna-like_virus_1,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ23031_Wenling_partiti-like_virus_9,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ26001_Wenling_partiti-like_virus_10,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ47818_Wenling_partiti-like_virus_6,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ59225_Wenling_partiti-like_virus_5,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ82808_Wenling_partiti-like_virus_7,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ9539_Wenling_partiti-like_virus_11,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ97111_Wenling_partiti-like_virus_1,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WLJQ98567_Wenling_partiti-like_virus_12,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
WZRBX37312_Wenzhou_partiti-like_virus_1,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
XZSJSC65291_Xinzhou_partiti-like_virus_1,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_003288790.1_Fusarium_graminearum_dsRNA_mycovirus_4_712,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Curvulaviridae,,Orthocurvulavirus,Fusarium graminearum orthocurvulavirus,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Curvulaviridae||Orthocurvulavirus|Fusarium graminearum orthocurvulavirus
YP_007985675.1_Cryphonectria_parasitica_bipartite_mycovirus_1_592,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_009052469.1_Alternaria_longipes_dsRNA_virus_1_579,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_009052470.1_Cladosporium_cladosporioides_virus_1_760,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_009094186_Ustilaginoidea_virens_RNA_virus_M,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_009154709.1_Ustilaginoidea_virens_unassigned_RNA_virus_HNND-1_525,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_009154711.1_Beauveria_bassiana_RNA_virus_1_590,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_009352879.1_Beauveria_bassiana_polymycovirus_1_775,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_009388304.1_Spinach_amalgavirus_1_1053,Partiti-Picobirna,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_009551547.1_Aspergillus_fumigatus_polymycovirus_1_763,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_009551548.1_Penicillium_digitatum_polymycoviruses_1_760,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_009553330.1_Trichoderma_harzianum_bipartite_mycovirus_1_631,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_010086046.1_Magnaporthe_oryzae_polymycovirus_1_766,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YYSZX17448_Beihai_partiti-like_virus_5,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YYSZX180_Beihai_partiti-like_virus_4,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YYSZX26933_Beihai_partiti-like_virus_10,Partiti-Picobirna,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales|||||
YP_002308574_Beet_cryptic_virus_1,Partitiviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Alphapartitivirus,Beet cryptic virus 1,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Alphapartitivirus|Beet cryptic virus 1
YP_003104768_Primula_malacoides_virus_China-Mar2007,Partitiviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Betapartitivirus,Primula malacoides virus 1,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Betapartitivirus|Primula malacoides virus 1
YP_007889821_White_clover_cryptic_virus_2,Partitiviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Betapartitivirus,White clover cryptic virus 2,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Betapartitivirus|White clover cryptic virus 2
YP_009293586.1_Cannabis_cryptic_virus_746,Partitiviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Betapartitivirus,Cannabis cryptic virus,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Betapartitivirus|Cannabis cryptic virus
YP_086754_White_clover_cryptic_virus_1,Partitiviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Alphapartitivirus,White clover cryptic virus 1,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Alphapartitivirus|White clover cryptic virus 1
YP_656506_CJLX6222_Raphanus_sativus_cryptic_virus_1,Partitiviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae|||
DAZ87288.1_Arceuthobium_sichuanense_virus_5_Arceuthobium_sichuanense_482,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|
QCM38725_Hubei_partiti-like_virus_58,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|
QED42871.1_ORF1_Dactylorhiza_cryptic_virus_1_ORF1_Dactylorhiza_incarnata_472,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|
QED42872.1_ORF1_Dactylorhiza_cryptic_virus_2_ORF1_Dactylorhiza_incarnata_482,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|
QED42888.1_ORF1_Rhodiola_cryptic_virus_2_ORF1_Rhodiola_rosea_477,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|
UQZ09562.1_Freshwater_macrophyte_associated_partiti-like_virus_2_478,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|
UTH79014.1_Vitis_cryptic_virus_478,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|
UTQ50850.1_Plant_associated_deltapartitivirus_3_476,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|
YP_001686783_Raphanus_sativus_cryptic_virus_2,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|
YP_001686786_Rose_cryptic_virus_1,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|
YP_002364401_Raphanus_sativus_cryptic_virus_3,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|
YP_004429258_Fig_cryptic_virus,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,Fig cryptic virus,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|Fig cryptic virus
YP_006390091_Persimmon_cryptic_virus,Partitiviridae_Deltapartitivirus,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Deltapartitivirus,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Deltapartitivirus|
AZT88602.1_Gaeumannomyces_tritici_partitivirus_1_Gaeumannomyces_tritici_578,Partitiviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,,,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae|||
NP_604475_Atkinsonella_hypoxylon_partitivirus,Partitiviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Betapartitivirus,Atkinsonella hypoxylon virus,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Betapartitivirus|Atkinsonella hypoxylon virus
NP_620659_Rhizoctonia_solani_virus_717,Partitiviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Betapartitivirus,Rhizoctonia solani virus 717,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Betapartitivirus|Rhizoctonia solani virus 717
NP_624349_Fusarium_poae_virus_1,Partitiviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Duplopiviricetes,Durnavirales,,Partitiviridae,,Betapartitivirus,Fusarium poae virus 1,,Partiti-Picobirna,Riboviria|Orthornavirae|Pisuviricota||Duplopiviricetes|Durnavirales||Partitiviridae||Betapartitivirus|Fusarium poae virus 1
